,event name,Classification,genre,venue,Date,Zip code,City,State
373,Lost Bayou Ramblers with Givers,Music,Other,One Eyed Jacks,2018-10-27,70130,New Orleans,Louisiana
374,Voodoo Music + Arts Experience,Miscellaneous,Fairs & Festivals,New Orleans City Park,2018-10-27,70124,New Orleans,Louisiana
375,Hot 8 Brass Band,Music,Jazz,The Howlin Wolf,2018-10-28,70130,New Orleans,Louisiana
376,MC Chris Is Dead Tour,Music,Hip-Hop/Rap,One Eyed Jacks,2018-10-28,70130,New Orleans,Louisiana
377,Voodoo Music + Arts Experience,Miscellaneous,Fairs & Festivals,New Orleans City Park,2018-10-28,70124,New Orleans,Louisiana
378,Every Tuesday In the Den: Comedy Beast,Arts & Theatre,Comedy,The Howlin Wolf,2018-10-30,70130,New Orleans,Louisiana
379,Quintron and Miss Pussycat with Jeff the Brotherhood,Music,Rock,One Eyed Jacks,2018-10-31,70130,New Orleans,Louisiana
380,Kasbo,Music,Other,Republic New Orleans,2018-10-31,70130,New Orleans,Louisiana
381,All Them Witches with Handsome Jack,Music,Country,One Eyed Jacks,2018-11-01,70130,New Orleans,Louisiana
382,Comedy Gumbeaux,Arts & Theatre,Comedy,The Howlin Wolf,2018-11-01,70130,New Orleans,Louisiana
383,Hot 8 Brass Band,Music,Jazz,The Howlin Wolf,2018-11-04,70130,New Orleans,Louisiana
