,event name,Classification,genre,venue,Date,Zip code,City,State
331,Chiefs Tailgate presented by Bud Light,Sports,Miscellaneous,Arrowhead Stadium,2018-10-07,64129,Kansas City,Missouri
332,Natalie Prass,Music,Country,The Record Bar,2018-10-08,64111,Kansas City,Missouri
333,Sebastian Bach,Music,Other,The Riot Room,2018-10-09,64111,Kansas City,Missouri
334,Roam,Music,Rock,The Rino,2018-10-10,64116,North Kansas City,Missouri
335,Revocation,Music,Other,The Riot Room,2018-10-10,64111,Kansas City,Missouri
336,Dr. Zhivegas,Music,Other,The Crossroads - Kansas City,2018-10-12,64108,Kansas City,Missouri
337,Wizard Of Oz,Arts & Theatre,Undefined,Muriel Kauffman Theatre-Kauffman PAC,2018-10-12,64106,Kansas City,Missouri
338,Crystal Method,Music,Other,The Truman - Kansas City,2018-10-12,64106,Kansas City,Missouri
339,Wizard Of Oz,Arts & Theatre,Undefined,Muriel Kauffman Theatre-Kauffman PAC,2018-10-13,64106,Kansas City,Missouri
340,Riot Ten,Music,Other,The Riot Room,2018-10-13,64111,Kansas City,Missouri
341,Wizard Of Oz,Arts & Theatre,Undefined,Muriel Kauffman Theatre-Kauffman PAC,2018-10-14,64106,Kansas City,Missouri
342,The Church,Music,Alternative,The Record Bar,2018-10-14,64111,Kansas City,Missouri
343,Yungblud,Music,Other,The Record Bar,2018-10-16,64111,Kansas City,Missouri
344,Eden w/ Kacy Hill,Music,Dance/Electronic,The Truman - Kansas City,2018-10-18,64106,Kansas City,Missouri
345,Happy Hour Pass HOLIDAY MART Thursday Oct. 18 4pm-8pm,Miscellaneous,Hobby/Special Interest Expos,Bartle Hall,2018-10-18,64105,Kansas City,Missouri
346,Wizard Of Oz,Arts & Theatre,Undefined,Muriel Kauffman Theatre-Kauffman PAC,2018-10-20,64106,Kansas City,Missouri
347,Wizard Of Oz,Arts & Theatre,Undefined,Muriel Kauffman Theatre-Kauffman PAC,2018-10-20,64106,Kansas City,Missouri
348,Blues Caravan,Music,Other,Knuckleheads Saloon,2018-10-20,64120,Kansas City,Missouri
349,Slothrust,Music,Other,The Record Bar,2018-10-20,64111,Kansas City,Missouri
350,Wizard Of Oz,Arts & Theatre,Undefined,Muriel Kauffman Theatre-Kauffman PAC,2018-10-21,64106,Kansas City,Missouri
351,4U,Music,Other,Arvest Bank Theatre at The Midland,2018-10-21,64105,Kansas City,Missouri
352,Chiefs Tailgate presented by Bud Light,Sports,Miscellaneous,Arrowhead Stadium,2018-10-21,64129,Kansas City,Missouri
353,Mothers,Music,Other,The Record Bar,2018-10-24,64111,Kansas City,Missouri
354,Kansas City Symphony,Music,Classical,Helzberg Hall-Kauffman PAC,2018-10-25,64106,Kansas City,Missouri
355,Kansas City Symphony,Music,Classical,Kauffman Stadium,2018-10-26,64129,Kansas City,Missouri
356,Los Straitjackets,Music,Blues,Knuckleheads Saloon,2018-10-26,64120,Kansas City,Missouri
357,Kansas City Symphony,Music,Classical,Helzberg Hall-Kauffman PAC,2018-10-27,64106,Kansas City,Missouri
358,Guns N Hoses Charity Boxing Event,Sports,Boxing,KC Convention Grand Ballroom,2018-10-27,64105,Kansas City,Missouri
359,Chiefs Tailgate presented by Bud Light,Sports,Miscellaneous,Arrowhead Stadium,2018-10-28,64129,Kansas City,Missouri
